# Palau 215 Year Coral Stable Isotope Data 
#----------------------------------------------------------------------- 
#                World Data Center for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
#
# Online_Resource: http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:::::P1_STUDY_ID:16339
#
# Original_Source_URL: ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/west_pacific/palau2014uc.txt
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Corals and Sclerosponges
#--------------------
# Contribution_Date
#	Date: 2014-04-11
#--------------------
# Title
#	Study_Name: Palau 215 Year Coral Stable Isotope Data
#--------------------
# Investigators
#       Investigators: Osborne, M.C.; Dunbar, R.B.; Mucciarone, D.A.; Druffel, E.; Sanchez-Cabeza, J.-A.
#--------------------
# Description_and_Notes
#	Description: Palau Stable Isotope Data 1793-2008. Records of past climate and ocean environment 
#       derived from stable isotope data. Site name acronyms are as follows: UC = Ulong Channel; RI = Rock Islands
#--------------------
# Publication 
#       Authors: Michael C. Osborne, Robert B. Dunbar, David A. Mucciarone, Ellen Druffel, Joan-Albert Sanchez-Cabeza 
#       Published_Date_or_Year: 2014-04-04    
#       Published_Title: A 215-yr coral d18O time series from Palau records dynamics of the West Pacific Warm Pool following the end of the Little Ice Age
#       Journal_Name: Coral Reefs
#       Volume: 
#       Edition: 
#       Issue: 
#       Pages: 
#       DOI: http://link.springer.com/article/10.1007/s00338-014-1146-1
#       Online_Resource: 
#       Full_Citation: 
#       Abstract: The West Pacific Warm Pool (WPWP) is a critical region of the global climate system that is closely linked with the El Nino-Southern Oscillation (ENSO). We have generated two monthly resolved coral d18O (d18OCRL) records from a key region of the WPWP, the Republic of Palau (7N, 135E). The isotopic time series span the years 1793-2008 and 1899-2008. During the period of overlap, the two records are well correlated at interannual and annual periods. Multiple lines of evidence demonstrate a strong ENSO signal in Palau d18OCRL. Our records are consistent with previous investigations of twentieth-century tropical Pacific climate variability. We identify a regionally coherent bi-decadal cycle in the WPWP following the termination of the Little Ice Age. The Palau d18OCRL records show long-term trends towards warming/freshening, suggesting a century scale increase in the strength of the hydrologic cycle associated with the WPWP. Our study represents an important addition to the network of tropical paleo-archives.
#------------------
# Funding_Agency 
#       Funding_Agency_Name: IAEA
#       Grant: Project "Nuclear and isotopic studies of the El Nino phenomenon in the ocean"
#------------------
# Site_Information 
#       Site_Name: Ulong Channel
#       Location: Ocean>Pacific Ocean>Western Pacific Ocean>Micronesia>Palau
#	Country: Republic of Palau
#	Northernmost_Latitude: 7.2859
# 	Southernmost_Latitude: 7.2859
# 	Easternmost_Longitude: 134.2503 
# 	Westernmost_Longitude: 134.2503 
# 	Elevation: m  
#------------------
# Data_Collection   
#	Collection_Name: Palau2014UC
#	Earliest_Year: 1793
#	Most_Recent_Year: 2008
#	Time_Unit: AD
#	Core_Length: m
#	Notes: 
#------------------
# Chronology: 
# 
#
# 	
#----------------	
# Variables 
#
# Data variables follow are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age_AD	age, , , AD, , , , ,N
##d13Cporite	delta13C, porites, , per mil VPDB, ,coral, , ,N 
##d18Oporite	delta18O, porites, , per mil VPDB, ,coral, , ,N 
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values:  
#
age_AD	d13Cporite	d18Oporite
1997.58	-2.475889821	-5.63588298
1997.50	-2.589408875	-5.728484631
1997.42	-1.966134125	-5.702578805
1997.33	-2.106935609	-5.656525343
1997.25	-1.849153887	-5.60169878
1997.17	-2.637969732	-5.544736862
1997.08	-2.403663768	-5.675408912
1997.00	-2.403081119	-5.722852923
1996.92	-2.486363722	-5.914754016
1996.83	-2.99464488	-6.025327682
1996.75	-2.45058314	-5.912218462
1996.67	-2.785641177	-5.916869596
1996.58	-2.428556654	-5.974636436
1996.50	-2.274422646	-5.950942516
1996.42	-2.525941646	-5.890603845
1996.33	-2.275075284	-5.861683973
1996.25	-2.451277065	-5.713799286
1996.17	-2.238433361	-5.659736633
1996.08	-2.536322403	-5.791158732
1996.00	-2.439595744	-5.833158593
1995.92	-2.627301872	-6.013784715
1995.83	-2.452567101	-5.93044138
1995.75	-2.646408763	-5.942469418
1995.67	-2.512109508	-6.038098882
1995.58	-2.989803607	-5.985914909
1995.50	-2.937815189	-5.95043087
1995.42	-3.256056059	-5.922933515
1995.33	-2.754112588	-5.727313391
1995.25	-2.346504062	-5.589228046
1995.17	-2.426511765	-5.445253372
1995.08	-2.648018311	-5.490873034
1995.00	-2.330001286	-5.614076909
1994.92	-2.588617802	-5.668539047
1994.83	-2.304659855	-5.866924032
1994.75	-2.128587205	-5.644736516
1994.67	-2.321205854	-5.715831757
1994.58	-2.549478946	-5.895649732
1994.50	-2.99071767	-5.919460607
1994.42	-2.592489004	-5.846178532
1994.33	-2.757143944	-5.747731829
1994.25	-2.540609363	-5.635093163
1994.17	-2.291594982	-5.558455467
1994.08	-2.242499548	-5.689529557
1994.00	-2.404976961	-5.675045415
1993.92	-2.735770464	-5.830109119
1993.83	-2.545242983	-5.713290941
1993.75	-2.372562211	-5.788107186
1993.67	-2.4780581	-5.860284328
1993.58	-2.733666969	-5.658453522
1993.50	-2.792436399	-5.792868991
1993.42	-2.880081415	-5.839360237
1993.33	-2.291013893	-5.700554933
1993.25	-2.450456723	-5.525761645
1993.17	-2.560020685	-5.478780746
1993.08	-2.541708449	-5.498874857
1993.00	-2.56571125	-5.497940493
1992.92	-2.66694434	-5.660277888
1992.83	-2.465408574	-5.600259203
1992.75	-2.850003668	-5.675316902
1992.67	-2.261697022	-5.626285559
1992.58	-2.623078081	-5.774718461
1992.50	-2.790919784	-5.776935749
1992.42	-2.811738863	-5.775047005
1992.33	-2.726265806	-5.673961203
1992.25	-2.401516783	-5.432254298
1992.17	-2.356372356	-5.308886766
1992.08	-2.397399036	-5.469349684
1992.00	-2.411078898	-5.482635635
1991.92	-2.634958506	-5.667140484
1991.83	-2.120100621	-5.619957343
1991.75	-2.184823939	-5.69218738
1991.67	-2.536631584	-5.658203125
1991.58	-2.593644751	-5.804207398
1991.50	-2.778105813	-5.851989993
1991.42	-2.562705278	-5.868749142
1991.33	-2.481535851	-5.595770139
1991.25	-2.248670242	-5.427755579
1991.17	-2.310131788	-5.344977856
1991.08	-2.772410355	-5.385263256
1991.00	-2.641017437	-5.690134525
1990.92	-2.492495936	-5.622703156
1990.83	-2.357154369	-6.005946159
1990.75	-2.603670666	-5.786808712
1990.67	-2.558242798	-5.821787357
1990.58	-2.49676668	-5.763605806
1990.50	-2.658180833	-5.733475447
1990.42	-2.647907388	-5.784025281
1990.33	-1.889477491	-5.629793644
1990.25	-2.302771359	-5.564799173
1990.17	-1.918933034	-5.503617764
1990.08	-1.767131641	-5.638351772
1990.00	-2.213909362	-5.754566086
1989.92	-2.324935675	-5.935372353
1989.83	-2.118128603	-5.883388074
1989.75	-1.927937334	-5.882150741
1989.67	-2.237700224	-5.867741585
1989.58	-2.385120103	-5.822375604
1989.50	-2.448840889	-5.863630125
1989.42	-2.583513498	-5.743902206
1989.33	-2.003366356	-5.70234403
1989.25	-2.04910352	-5.625559683
1989.17	-2.01357913	-5.555464268
1989.08	-2.446069901	-5.735662753
1989.00	-2.515881082	-5.773051636
1988.92	-2.613997891	-5.757638028
1988.83	-3.347656488	-5.80202961
1988.75	-2.53655399	-6.027973697
1988.67	-2.321738942	-5.892700219
1988.58	-2.600216807	-5.887535938
1988.50	-2.730025291	-5.872602463
1988.42	-2.712582501	-5.795166794
1988.33	-2.511058882	-5.676756189
1988.25	-1.858905275	-5.504635593
1988.17	-1.97514987	-5.469587326
1988.08	-2.302681006	-5.620578569
1988.00	-2.418281509	-5.772325206
1987.92	-2.19492284	-5.690786423
1987.83	-2.061253282	-5.757178307
1987.75	-2.216082353	-5.765654752
1987.67	-2.659713696	-5.687329576
1987.58	-2.869641519	-5.812055247
1987.50	-2.589712555	-5.656482656
1987.42	-2.389449194	-5.536444874
1987.33	-2.496949473	-5.610709607
1987.25	-2.350499118	-5.60284808
1987.17	-2.147631168	-5.507706165
1987.08	-2.211482998	-5.654984991
1987.00	-2.376178353	-5.793673587
1986.92	-2.189349562	-5.68182363
1986.83	-2.204492037	-5.784592136
1986.75	-2.303404982	-5.80550547
1986.67	-2.345435858	-5.808542301
1986.58	-2.486682262	-5.719591472
1986.50	-2.758955413	-5.795129675
1986.42	-2.816384292	-5.836184351
1986.33	-2.369745762	-5.721777566
1986.25	-1.854547598	-5.711976716
1986.17	-1.90417397	-5.584414482
1986.08	-2.283435564	-5.702505627
1986.00	-2.305331446	-5.696069557
1985.92	-2.083852284	-5.797089238
1985.83	-2.023517816	-5.864373006
1985.75	-2.487989099	-5.761620674
1985.67	-2.619141272	-5.919915953
1985.58	-2.817144043	-5.868160397
1985.50	-2.686779806	-5.759668225
1985.42	-2.390294472	-5.678732785
1985.33	-1.994167763	-5.494373884
1985.25	-2.037554774	-5.535098513
1985.17	-2.278229952	-5.371655941
1985.08	-2.022521214	-5.627906975
1985.00	-1.861080971	-5.66245996
1984.92	-1.799386201	-5.620216349
1984.83	-2.223320901	-5.747896807
1984.75	-1.925011937	-5.691027415
1984.67	-2.034578562	-5.736285686
1984.58	-1.932852274	-5.761773666
1984.50	-1.738265495	-5.598512381
1984.42	-1.626008647	-5.597440157
1984.33	-1.834148764	-5.603645118
1984.25	-2.103704549	-5.642910198
1984.17	-2.177829109	-5.624574827
1984.08	-2.273983819	-5.761031612
1984.00	-1.943289418	-5.807409765
1983.92	-2.023091049	-5.759575658
1983.83	-2.241838036	-5.713775859
1983.75	-1.864764491	-5.68327748
1983.67	-1.737155596	-5.746548075
1983.58	-2.186092449	-5.581769755
1983.50	-2.389550303	-5.558120044
1983.42	-1.811146342	-5.562476751
1983.33	-1.524008278	-5.33852019
1983.25	-1.825958449	-5.373138394
1983.17	-1.723111674	-5.197401379
1983.08	-2.474512185	-5.093984196
1983.00	-2.721767151	-5.15391171
1982.92	-2.80789548	-5.419225148
1982.83	-2.376866197	-5.402038454
1982.75	-2.299152815	-5.41828967
1982.67	-2.254334211	-5.303240299
1982.58	-2.256535405	-5.37862129
1982.50	-2.349425156	-5.391981078
1982.42	-2.212409777	-5.489246964
1982.33	-2.421224692	-5.506621514
1982.25	-2.415183373	-5.589620901
1982.17	-2.200390339	-5.475899696
1982.08	-2.364819765	-5.521897316
1982.00	-2.442348719	-5.494248867
1981.92	-2.338216782	-5.581803799
1981.83	-2.398673773	-5.603693962
1981.75	-2.345313311	-5.613086224
1981.67	-2.301393509	-5.765213966
1981.58	-2.516434669	-5.658071518
1981.50	-2.217841625	-5.71143961
1981.42	-2.043515682	-5.731428623
1981.33	-2.325380325	-5.792863846
1981.25	-1.94040823	-5.57094717
1981.17	-1.600970745	-5.436733723
1981.08	-2.199207107	-5.508583032
1981.00	-2.136574253	-5.556719874
1980.92	-2.29994154	-5.538807869
1980.83	-2.475615698	-5.742199174
1980.75	-2.369374609	-5.828499051
1980.67	-2.351984739	-5.84475565
1980.58	-2.408645596	-5.79346089
1980.50	-2.645629235	-5.675620016
1980.42	-2.204560041	-5.603999615
1980.33	-2.135532516	-5.531830213
1980.25	-2.291793429	-5.518013462
1980.17	-2.390533209	-5.397040367
1980.08	-2.51490356	-5.496603464
1980.00	-2.749037326	-5.514981095
1979.92	-2.022935859	-5.586006187
1979.83	-1.848435127	-5.521131615
1979.75	-2.068427726	-5.67776499
1979.67	-1.708433867	-5.734851837
1979.58	-2.42583657	-5.685350822
1979.50	-2.587261784	-5.759479164
1979.42	-1.915560866	-5.625198829
1979.33	-1.936442896	-5.611793097
1979.25	-2.337830097	-5.558906155
1979.17	-2.287183523	-5.453996181
1979.08	-2.263473952	-5.518301004
1979.00	-2.255487564	-5.582061743
1978.92	-2.604259505	-5.691691201
1978.83	-2.357721135	-5.709293836
1978.75	-2.457238427	-5.80752427
1978.67	-2.454233647	-5.726752906
1978.58	-2.465075469	-5.661112917
1978.50	-1.800873881	-5.714668938
1978.42	-1.546563268	-5.491901187
1978.33	-1.954635631	-5.501612123
1978.25	-2.367090334	-5.473496218
1978.17	-2.360833883	-5.40047121
1978.08	-2.2070386	-5.408425132
1978.00	-2.124407507	-5.491065839
1977.92	-2.129019988	-5.633445592
1977.83	-1.857569218	-5.608942509
1977.75	-2.149768769	-5.65624992
1977.67	-2.163837614	-5.521758886
1977.58	-2.552669659	-5.669258139
1977.50	-1.826526761	-5.570192814
1977.42	-2.102894616	-5.527736423
1977.33	-2.144175369	-5.320015597
1977.25	-1.950420452	-5.267527682
1977.17	-2.159809828	-5.249946594
1977.08	-2.204744112	-5.439881324
1977.00	-1.89811351	-5.412656544
1976.92	-1.522720452	-5.473875751
1976.83	-1.559920555	-5.544937015
1976.75	-1.819896561	-5.47707833
1976.67	-1.782341361	-5.412679195
1976.58	-2.079306898	-5.467132661
1976.50	-1.933258907	-5.55700999
1976.42	-1.900270829	-5.488254801
1976.33	-1.940585888	-5.388594781
1976.25	-1.697635011	-5.406872619
1976.17	-1.840055466	-5.35868597
1976.08	-1.954124224	-5.450836295
1976.00	-1.856224114	-5.445859495
1975.92	-1.808147202	-5.56733329
1975.83	-1.943455469	-5.513635357
1975.75	-1.828422609	-5.562362856
1975.67	-1.872227669	-5.715396881
1975.58	-2.14955556	-5.660348644
1975.50	-2.374564783	-5.740341673
1975.42	-2.213295799	-5.659694142
1975.33	-2.067717989	-5.519828936
1975.25	-2.080890424	-5.471382894
1975.17	-2.166226149	-5.372184277
1975.08	-2.419347014	-5.467520743
1975.00	-2.508932069	-5.707882998
1974.92	-2.329349817	-5.755459729
1974.83	-2.310660825	-5.741894662
1974.75	-1.410820658	-5.726896884
1974.67	-1.859624863	-5.732454777
1974.58	-1.941699734	-5.696161699
1974.50	-2.078052572	-5.77351562
1974.42	-1.903292945	-5.634153041
1974.33	-1.854156009	-5.530917079
1974.25	-2.035473212	-5.529058181
1974.17	-2.242874146	-5.454839706
1974.08	-2.352958663	-5.581673475
1974.00	-2.543735569	-5.712263199
1973.92	-2.195831776	-5.670401096
1973.83	-2.416615805	-5.787139144
1973.75	-2.32296256	-5.838318925
1973.67	-2.317849159	-5.765260696
1973.58	-1.894496812	-5.661184634
1973.50	-1.776960655	-5.480643929
1973.42	-1.936950564	-5.298910141
1973.33	-2.485657351	-5.228464298
1973.25	-2.41938415	-5.252523176
1973.17	-2.376522064	-5.134675026
1973.08	-2.550046053	-5.310048447
1973.00	-2.663571014	-5.38324595
1972.92	-2.273008647	-5.525960011
1972.83	-1.957518161	-5.464798121
1972.75	-1.984370135	-5.384339222
1972.67	-1.862189176	-5.595796683
1972.58	-1.872668768	-5.570916137
1972.50	-2.136823727	-5.62013331
1972.42	-1.61946213	-5.614896171
1972.33	-1.476763513	-5.671761529
1972.25	-1.924537159	-5.658681321
1972.17	-1.655183554	-5.488463402
1972.08	-2.388262982	-5.571569274
1972.00	-2.36161831	-5.620168946
1971.92	-2.084394157	-5.613456942
1971.83	-2.014722669	-5.810136412
1971.75	-2.054494076	-5.803849599
1971.67	-1.766673337	-5.735262167
1971.58	-1.734012209	-5.637655765
1971.50	-1.820330776	-5.668367625
1971.42	-1.920127881	-5.638291202
1971.33	-1.168378741	-5.488405371
1971.25	-1.375551329	-5.561241042
1971.17	-1.977050424	-5.474085331
1971.08	-2.230928202	-5.63622208
1971.00	-2.071878183	-5.590761958
1970.92	-2.511765592	-5.673981612
1970.83	-2.222973829	-5.851158679
1970.75	-2.015288152	-5.916422028
1970.67	-1.96018398	-5.854632942
1970.58	-2.18284639	-5.897802572
1970.50	-2.092008221	-5.850156308
1970.42	-1.255589468	-5.77893785
1970.33	-1.739951639	-5.596982586
1970.25	-1.693488799	-5.660932301
1970.17	-1.877430081	-5.481271744
1970.08	-1.936603911	-5.527022071
1970.00	-1.859777902	-5.63025749
1969.92	-1.344995955	-5.664368276
1969.83	-1.58738327	-5.609453201
1969.75	-1.57630124	-5.573971904
1969.67	-1.782530466	-5.775581314
1969.58	-1.809923606	-5.747323908
1969.50	-1.387413502	-5.591487885
1969.42	-1.79810677	-5.554678321
1969.33	-2.140533166	-5.528855735
1969.25	-2.02158198	-5.381314484
1969.17	-1.929024696	-5.108673096
1969.08	-1.793558423	-5.321906941
1969.00	-2.158314765	-5.395200411
1968.92	-2.689767986	-5.535321369
1968.83	-2.006694555	-5.67520237
1968.75	-1.808840561	-5.511801864
1968.67	-1.715279179	-5.600659268
1968.58	-1.769950335	-5.606941336
1968.50	-1.968107939	-5.64332819
1968.42	-1.67702199	-5.581540305
1968.33	-1.907087682	-5.448590656
1968.25	-2.041327244	-5.459376867
1968.17	-2.543134212	-5.390019417
1968.08	-2.667287947	-5.483245784
1968.00	-2.545392662	-5.621365834
1967.92	-2.048364542	-5.574442013
1967.83	-2.166958332	-5.602563381
1967.75	-1.762139021	-5.661038348
1967.67	-2.086854247	-5.681165658
1967.58	-1.978199799	-5.566995516
1967.50	-1.634532571	-5.659310341
1967.42	-1.250109474	-5.504594392
1967.33	-1.947239416	-5.591887115
1967.25	-2.361438759	-5.588226252
1967.17	-2.468677282	-5.340733051
1967.08	-2.903726119	-5.488471937
1967.00	-2.338721254	-5.839287544
1966.92	-2.218907917	-5.748426861
1966.83	-1.862202883	-5.91581583
1966.75	-1.863523221	-5.69763182
1966.67	-2.064050435	-5.786946342
1966.58	-1.950495517	-5.78780158
1966.50	-1.761398196	-5.637173653
1966.42	-1.97227977	-5.433108538
1966.33	-2.236184465	-5.393035975
1966.25	-2.368950658	-5.307760258
1966.17	-2.768972874	-5.267212391
1966.08	-2.92690347	-5.388464106
1966.00	-2.634886876	-5.51398433
1965.92	-2.275740716	-5.562633677
1965.83	-2.132432834	-5.706588121
1965.75	-2.072688798	-5.591732733
1965.67	-1.97947979	-5.531709194
1965.58	-1.981613673	-5.508411884
1965.50	-2.392813068	-5.640197834
1965.42	-1.173486467	-5.517731509
1965.33	-0.415370997	-5.447864416
1965.25	-2.074199244	-5.654512887
1965.17	-2.093829632	-5.378265381
1965.08	-1.974604962	-5.412654414
1965.00	-1.733266033	-5.51447032
1964.92	-2.225896804	-5.659763042
1964.83	-2.143954073	-5.722897934
1964.75	-1.198249759	-5.836495093
1964.67	-1.377107819	-5.72868059
1964.58	-1.828450581	-5.591116288
1964.50	-1.371414153	-5.649373576
1964.42	-0.988774512	-5.513824059
1964.33	-0.887326874	-5.362542964
1964.25	-1.821866696	-5.474947856
1964.17	-2.502252698	-5.294825792
1964.08	-2.539085972	-5.375414526
1964.00	-1.968415202	-5.472398096
1963.92	-1.808566025	-5.615191389
1963.83	-1.968364729	-5.600069737
1963.75	-1.988028406	-5.585560927
1963.67	-1.869404278	-5.631022071
1963.58	-1.917791726	-5.693796151
1963.50	-1.975534925	-5.608965555
1963.42	-1.858756876	-5.69309163
1963.33	-2.089009143	-5.775024494
1963.25	-1.887064192	-5.622075674
1963.17	-1.658320606	-5.52464962
1963.08	-1.873340227	-5.610382228
1963.00	-2.101108661	-5.642910254
